File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetFillColorN(Object args[], int numArgs)",30,28,20,7,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetStrokeColorN(Object args[], int numArgs)",35,32,22,7,2,0,1,3,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opMoveTo(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opLineTo(Object args[], int numArgs)",6,6,5,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opCurveTo(Object args[], int numArgs)",14,13,12,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opCurveTo1(Object args[], int numArgs)",14,13,12,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opCurveTo2(Object args[], int numArgs)",14,13,12,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opRectangle(Object args[], int numArgs)",20,12,12,0,3,0,5,9,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opClosePath(Object args[], int numArgs)",6,6,5,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opEndPath(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opStroke(Object args[], int numArgs)",8,7,5,2,0,0,1,5,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opCloseStroke(Object args[], int numArgs)",10,9,7,2,0,0,1,5,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opFill(Object args[], int numArgs)",14,13,9,3,0,0,1,5,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opEOFill(Object args[], int numArgs)",13,12,9,3,0,0,1,5,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opFillStroke(Object args[], int numArgs)",14,13,10,3,0,0,1,5,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opCloseFillStroke(Object args[], int numArgs)",15,14,11,3,0,0,1,5,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opEOFillStroke(Object args[], int numArgs)",14,13,10,3,0,0,1,5,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opCloseEOFillStroke(Object args[], int numArgs)",15,14,11,3,0,0,1,5,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::doPatternFill(GBool eoFill),25,20,13,6,2,0,3,31,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::doTilingPatternFill(GfxTilingPattern *tPat, GBool eoFill)",169,142,124,13,10,0,17,112,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::doShadingPatternFill(GfxShadingPattern *sPat, GBool eoFill)",102,80,69,9,10,0,12,64,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opShFill(Object args[], int numArgs)",61,49,39,8,7,0,5,18,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::doFunctionShFill(GfxFunctionShading *shading),14,13,12,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::doFunctionShFill1(GfxFunctionShading *shading, double x0, double y0, double x1, double y1, GfxColor *colors, int depth)",103,63,54,7,13,0,27,116,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::doAxialShFill(GfxAxialShading *shading),241,177,155,28,17,0,47,324,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::doRadialShFill(GfxRadialShading *shading),209,158,134,26,16,0,35,231,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::doGouraudTriangleShFill(GfxGouraudTriangleShading *shading),12,11,7,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::gouraudFillTriangle(double x0, double y0, GfxColor *color0, double x1, double y1, GfxColor *color1, double x2, double y2, GfxColor *color2, int nComps, int depth)",43,40,31,5,1,0,2,20,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::doPatchMeshShFill(GfxPatchMeshShading *shading),16,15,12,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::fillPatch(GfxPatch *patch, int nComps, int depth)",126,123,96,8,1,0,2,20,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::doEndPath(),11,11,9,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opClip(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opEOClip(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opBeginText(Object args[], int numArgs)",6,6,6,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opEndText(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetCharSpacing(Object args[], int numArgs)",3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetFont(Object args[], int numArgs)",15,14,9,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetTextLeading(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetTextRender(Object args[], int numArgs)",3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetTextRise(Object args[], int numArgs)",3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetWordSpacing(Object args[], int numArgs)",5,4,4,0,0,0,1,3,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetHorizScaling(Object args[], int numArgs)",4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opTextMove(Object args[], int numArgs)",7,6,6,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opTextMoveSet(Object args[], int numArgs)",9,8,8,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetTextMatrix(Object args[], int numArgs)",8,8,6,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opTextNextLine(Object args[], int numArgs)",7,6,6,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opShowText(Object args[], int numArgs)",12,12,10,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opMoveShowText(Object args[], int numArgs)",18,17,15,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opMoveSetShowText(Object args[], int numArgs)",22,21,19,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opShowSpaceText(Object args[], int numArgs)",38,35,28,5,1,0,2,13,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::doShowText(GString *s),176,165,130,17,7,0,4,26,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opXObject(Object args[], int numArgs)",46,45,32,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::doImage(Object *ref, Stream *str, GBool inlineImg)",316,285,231,48,16,4,15,59,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::doForm(Object *str),64,49,43,6,8,0,7,19,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::doAnnot(Object *str, double xMin, double yMin, double xMax, double yMax)",111,89,79,10,10,0,12,59,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::doForm1(Object *str, Dict *resDict, double *matrix, double *bbox)",57,32,28,2,13,0,12,42,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opBeginImage(Object args[], int numArgs)",20,14,12,2,3,0,3,8,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::buildImageStream(),38,33,29,7,3,0,2,4,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opImageData(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opEndImage(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetCharWidth(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opSetCacheDevice(Object args[], int numArgs)",4,4,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opBeginIgnoreUndef(Object args[], int numArgs)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opEndIgnoreUndef(Object args[], int numArgs)",3,3,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opBeginMarkedContent(Object args[], int numArgs)",8,8,6,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opEndMarkedContent(Object args[], int numArgs)",1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,"Gfx::opMarkPoint(Object args[], int numArgs)",8,8,6,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::saveState(),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::restoreState(),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::pushResources(Dict *resDict),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Gfx.cc,Gfx::popResources(),6,5,5,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"GfxFont::makeFont(XRef *xref, char *tagA, Ref idA, Dict *fontDict)",34,29,26,3,3,0,2,7,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"GfxFont::GfxFont(char *tagA, Ref idA, GString *nameA)",8,8,8,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,GfxFont::~GfxFont(),14,14,10,4,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"GfxFont::readFontDescriptor(XRef *xref, Dict *fontDict)",127,107,81,23,10,0,10,53,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"GfxFont::readToUnicodeCMap(Dict *fontDict, int nBits, CharCodeToUnicode *ctu)",23,22,19,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,GfxFont::findExtFontFile(),11,10,10,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,GfxFont::readExtFontFile(int *len),18,17,14,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"GfxFont::readEmbFontFile(XRef *xref, int *len)",35,31,28,5,4,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"Gfx8BitFont::Gfx8BitFont(XRef *xref, char *tagA, Ref idA, GString *nameA, GfxFontType typeA, Dict *fontDict)",472,382,281,81,29,0,61,419,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,Gfx8BitFont::~Gfx8BitFont(),15,14,10,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"Gfx8BitFont::getNextChar(char *s, int len, CharCode *code, Unicode *u, int uSize, int *uLen, double *dx, double *dy, double *ox, double *oy)",8,7,7,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,Gfx8BitFont::getToUnicode(),3,3,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,Gfx8BitFont::getCodeToGIDMap(FoFiTrueType *ff),117,79,60,17,7,0,31,246,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,Gfx8BitFont::getCharProcs(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"Gfx8BitFont::getCharProc(int code, Object *proc)",7,7,6,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,Gfx8BitFont::getResources(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"cmpWidthExcep(const void *w1, const void *w2)",3,3,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"cmpWidthExcepV(const void *w1, const void *w2)",3,3,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"GfxCIDFont::GfxCIDFont(XRef *xref, char *tagA, Ref idA, GString *nameA, Dict *fontDict)",318,276,212,40,20,0,22,110,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,GfxCIDFont::~GfxCIDFont(),12,12,9,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"GfxCIDFont::getNextChar(char *s, int len, CharCode *code, Unicode *u, int uSize, int *uLen, double *dx, double *dy, double *ox, double *oy)",72,62,51,13,6,0,4,14,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,GfxCIDFont::getWMode(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,GfxCIDFont::getToUnicode(),5,5,4,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,GfxCIDFont::getCollection(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,"GfxFontDict::GfxFontDict(XRef *xref, Ref *fontDictRef, Dict *fontDict)",37,33,27,5,1,0,3,24,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,GfxFontDict::~GfxFontDict(),9,8,6,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxFont.cc,GfxFontDict::lookup(char *tag),9,8,6,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,clip01(GfxColorComp x),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,clip01(double x),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,Matrix::invertTo(Matrix *other),12,10,10,1,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"Matrix::transform(double x, double y, double *tx, double *ty)",8,6,6,0,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxColorSpace::GfxColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxColorSpace::~GfxColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxColorSpace::parse(Object *csObj),49,48,45,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxColorSpace::getDefaultRanges(double *decodeLow, double *decodeRange, int maxImgPixel)",7,6,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxColorSpace::getNumColorSpaceModes(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxColorSpace::getColorSpaceModeName(int idx),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxColorSpace::getRGBLine(Guchar *in, unsigned int *out, int length)",17,14,9,2,3,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxColorSpace::getGrayLine(Guchar *in, unsigned char *out, int length)",14,11,9,2,3,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxDeviceGrayColorSpace::GfxDeviceGrayColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxDeviceGrayColorSpace::~GfxDeviceGrayColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxDeviceGrayColorSpace::copy(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceGrayColorSpace::getGray(GfxColor *color, GfxGray *gray)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceGrayColorSpace::getGrayLine(Guchar *in, Guchar *out, int length)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceGrayColorSpace::getRGB(GfxColor *color, GfxRGB *rgb)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceGrayColorSpace::getRGBLine(Guchar *in, unsigned int *out, int length)",5,4,3,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceGrayColorSpace::getCMYK(GfxColor *color, GfxCMYK *cmyk)",3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxCalGrayColorSpace::GfxCalGrayColorSpace(),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxCalGrayColorSpace::~GfxCalGrayColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxCalGrayColorSpace::copy(),12,11,11,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxCalGrayColorSpace::parse(Array *arr),43,42,36,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalGrayColorSpace::getGray(GfxColor *color, GfxGray *gray)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalGrayColorSpace::getGrayLine(Guchar *in, Guchar *out, int length)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalGrayColorSpace::getRGB(GfxColor *color, GfxRGB *rgb)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalGrayColorSpace::getRGBLine(Guchar *in, unsigned int *out, int length)",5,4,3,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalGrayColorSpace::getCMYK(GfxColor *color, GfxCMYK *cmyk)",3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxDeviceRGBColorSpace::GfxDeviceRGBColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxDeviceRGBColorSpace::~GfxDeviceRGBColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxDeviceRGBColorSpace::copy(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceRGBColorSpace::getGray(GfxColor *color, GfxGray *gray)",4,4,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceRGBColorSpace::getGrayLine(Guchar *in, Guchar *out, int length)",9,8,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceRGBColorSpace::getRGB(GfxColor *color, GfxRGB *rgb)",4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceRGBColorSpace::getRGBLine(Guchar *in, unsigned int *out, int length)",6,5,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceRGBColorSpace::getCMYK(GfxColor *color, GfxCMYK *cmyk)",17,16,14,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxCalRGBColorSpace::GfxCalRGBColorSpace(),7,7,7,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxCalRGBColorSpace::~GfxCalRGBColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxCalRGBColorSpace::copy(),18,17,16,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxCalRGBColorSpace::parse(Array *arr),62,61,51,8,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalRGBColorSpace::getGray(GfxColor *color, GfxGray *gray)",4,4,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalRGBColorSpace::getGrayLine(Guchar *in, Guchar *out, int length)",9,8,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalRGBColorSpace::getRGB(GfxColor *color, GfxRGB *rgb)",4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalRGBColorSpace::getRGBLine(Guchar *in, unsigned int *out, int length)",6,5,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxCalRGBColorSpace::getCMYK(GfxColor *color, GfxCMYK *cmyk)",17,16,14,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxDeviceCMYKColorSpace::GfxDeviceCMYKColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxDeviceCMYKColorSpace::~GfxDeviceCMYKColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxDeviceCMYKColorSpace::copy(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceCMYKColorSpace::getGray(GfxColor *color, GfxGray *gray)",5,5,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceCMYKColorSpace::getRGB(GfxColor *color, GfxRGB *rgb)",60,57,57,0,1,15,2,72,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxDeviceCMYKColorSpace::getCMYK(GfxColor *color, GfxCMYK *cmyk)",5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxLabColorSpace::GfxLabColorSpace(),5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxLabColorSpace::~GfxLabColorSpace(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxLabColorSpace::copy(),18,17,17,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxLabColorSpace::parse(Array *arr),66,63,50,6,3,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxLabColorSpace::getGray(GfxColor *color, GfxGray *gray)",7,6,4,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxLabColorSpace::getRGB(GfxColor *color, GfxRGB *rgb)",35,31,28,3,2,0,2,18,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxLabColorSpace::getCMYK(GfxColor *color, GfxCMYK *cmyk)",19,18,16,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxLabColorSpace::getDefaultRanges(double *decodeLow, double *decodeRange, int maxImgPixel)",7,7,7,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxICCBasedColorSpace::GfxICCBasedColorSpace(int nCompsA, GfxColorSpace *altA, Ref *iccProfileStreamA)",6,6,6,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxICCBasedColorSpace::~GfxICCBasedColorSpace(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxICCBasedColorSpace::copy(),10,9,8,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxICCBasedColorSpace::parse(Array *arr),72,71,56,15,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxICCBasedColorSpace::getGray(GfxColor *color, GfxGray *gray)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxICCBasedColorSpace::getRGB(GfxColor *color, GfxRGB *rgb)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxICCBasedColorSpace::getRGBLine(Guchar *in, unsigned int *out, int length)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxICCBasedColorSpace::getCMYK(GfxColor *color, GfxCMYK *cmyk)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxICCBasedColorSpace::getDefaultRanges(double *decodeLow, double *decodeRange, int maxImgPixel)",13,9,6,1,2,0,2,17,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxIndexedColorSpace::GfxIndexedColorSpace(GfxColorSpace *baseA, int indexHighA)",5,5,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxIndexedColorSpace::~GfxIndexedColorSpace(),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxIndexedColorSpace::copy(),7,6,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,GfxIndexedColorSpace::parse(Array *arr),74,68,54,13,2,0,4,38,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxIndexedColorSpace::mapColorToBase(GfxColor *color, GfxColor *baseColor)",12,11,10,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\GfxState.cc,"GfxIndexedColorSpace::getGray(GfxColor *color, GfxGray *gray)",4,3,3,0,1,0,0,0,
